loss_avg;epoch;iteration;global_iteration
1.8570671081542969;0;1;1
1.832697868347168;0;2;2
0.5967851877212524;1;1;3
0.6319565176963806;1;2;4
0.2694281339645386;2;1;5
0.3610032796859741;2;2;6
