loss;epoch;iteration;global_iteration
0.016375243663787842;0;563;563
0.7842156291007996;0;564;564
0.21988652646541595;0;565;565
0.5436199903488159;0;566;566
0.23395118117332458;0;567;567
0.1347648650407791;0;568;568
0.508257269859314;0;569;569
0.07242283970117569;0;570;570
0.0982726514339447;0;571;571
0.01924276351928711;0;572;572
0.2001090794801712;0;573;573
0.2904966473579407;0;574;574
0.010139498859643936;0;575;575
0.9899707436561584;0;576;576
0.15778546035289764;0;577;577
0.03875312954187393;0;578;578
0.04891896992921829;0;579;579
0.1262018382549286;0;580;580
0.1867368519306183;0;581;581
0.038686592131853104;0;582;582
0.06568499654531479;0;583;583
0.8215524554252625;0;584;584
0.054420385509729385;0;585;585
0.1768067330121994;0;586;586
0.0167540293186903;0;587;587
0.2707396149635315;0;588;588
0.2555665075778961;0;589;589
0.9001614451408386;0;590;590
0.05707184970378876;0;591;591
0.16321134567260742;0;592;592
0.16657967865467072;0;593;593
0.19906102120876312;0;594;594
0.14700205624103546;0;595;595
0.0996122807264328;0;596;596
0.021447021514177322;0;597;597
0.0796930342912674;0;598;598
0.22766053676605225;0;599;599
0.23017439246177673;0;600;600
0.010916494764387608;0;601;601
0.008290737867355347;0;602;602
0.11439189314842224;0;603;603
0.336046040058136;0;604;604
0.3830607533454895;0;605;605
0.560945451259613;0;606;606
0.2686600983142853;0;607;607
0.7294871807098389;0;608;608
0.0946768969297409;0;609;609
0.1000908687710762;0;610;610
0.20397700369358063;0;611;611
0.08281446248292923;0;612;612
0.21467743813991547;0;613;613
0.057887859642505646;0;614;614
0.008599466644227505;0;615;615
0.45291614532470703;0;616;616
0.45137855410575867;0;617;617
0.41206610202789307;0;618;618
0.1977786421775818;0;619;619
0.3797745704650879;0;620;620
0.1475646197795868;0;621;621
0.03185240179300308;0;622;622
0.20504021644592285;0;623;623
0.1923622190952301;0;624;624
0.11340951919555664;0;625;625
0.0666324645280838;0;626;626
0.18121570348739624;0;627;627
0.06165575981140137;0;628;628
0.13524571061134338;0;629;629
0.041150543838739395;0;630;630
0.4262170195579529;0;631;631
0.48864373564720154;0;632;632
0.6266027092933655;0;633;633
0.0541369765996933;0;634;634
0.16200193762779236;0;635;635
0.1299581527709961;0;636;636
0.2133564054965973;0;637;637
0.6064017415046692;0;638;638
0.07535253465175629;0;639;639
0.33532074093818665;0;640;640
0.17174097895622253;0;641;641
0.19083398580551147;0;642;642
0.3133418560028076;0;643;643
0.43524760007858276;0;644;644
0.1982981264591217;0;645;645
0.07233677804470062;0;646;646
0.02584243379533291;0;647;647
0.14740847051143646;0;648;648
0.023969106376171112;0;649;649
0.08703288435935974;0;650;650
0.11744344234466553;0;651;651
0.03944697231054306;0;652;652
0.4042702913284302;0;653;653
0.12131375074386597;0;654;654
0.29070577025413513;0;655;655
0.07391926646232605;0;656;656
0.1612345278263092;0;657;657
0.22906087338924408;0;658;658
0.17453420162200928;0;659;659
0.12901605665683746;0;660;660
0.1661403775215149;0;661;661
0.11494621634483337;0;662;662
0.15821966528892517;0;663;663
0.15894761681556702;0;664;664
0.016908852383494377;0;665;665
0.9033336043357849;0;666;666
1.1957647800445557;0;667;667
0.5801467895507812;0;668;668
0.011893656104803085;0;669;669
0.24914824962615967;0;670;670
0.03359603136777878;0;671;671
0.08325205743312836;0;672;672
0.25642168521881104;0;673;673
0.9655668139457703;0;674;674
0.25587528944015503;0;675;675
0.23575527966022491;0;676;676
0.1038256287574768;0;677;677
0.1210981011390686;0;678;678
0.008016315288841724;0;679;679
0.16807976365089417;0;680;680
0.46544888615608215;0;681;681
0.15715040266513824;0;682;682
0.17236332595348358;0;683;683
0.0554829016327858;0;684;684
0.056760624051094055;0;685;685
0.037718381732702255;0;686;686
0.29212048649787903;0;687;687
0.13822729885578156;0;688;688
0.633860170841217;0;689;689
0.1440599411725998;0;690;690
0.3473896384239197;0;691;691
0.14691480994224548;0;692;692
0.17475074529647827;0;693;693
0.01462829951196909;0;694;694
0.17975744605064392;0;695;695
0.14963428676128387;0;696;696
0.17478695511817932;0;697;697
0.14194215834140778;0;698;698
0.2584467828273773;0;699;699
0.05100972205400467;0;700;700
0.2388814389705658;0;701;701
0.08108305931091309;0;702;702
0.12844449281692505;0;703;703
0.08827844262123108;0;704;704
0.5666840076446533;0;705;705
0.9401004910469055;0;706;706
0.05462583899497986;0;707;707
0.06991010904312134;0;708;708
0.11788024008274078;0;709;709
0.6148189902305603;0;710;710
0.1787080317735672;0;711;711
0.17572036385536194;0;712;712
0.10900750756263733;0;713;713
0.006730017252266407;0;714;714
0.3825339674949646;0;715;715
0.801457405090332;0;716;716
0.23339012265205383;0;717;717
0.07546711713075638;0;718;718
0.020637743175029755;0;719;719
0.041456110775470734;0;720;720
0.5135380625724792;0;721;721
0.014833608642220497;0;722;722
0.1692945659160614;0;723;723
0.06675714999437332;0;724;724
0.15992683172225952;0;725;725
0.27916815876960754;0;726;726
0.2723816931247711;0;727;727
0.3855166733264923;0;728;728
0.18791814148426056;0;729;729
0.2119375616312027;0;730;730
0.024718282744288445;0;731;731
0.1113327145576477;0;732;732
0.01801658421754837;0;733;733
0.1886143982410431;0;734;734
0.06828317046165466;0;735;735
0.21787041425704956;0;736;736
0.41487741470336914;0;737;737
0.28020721673965454;0;738;738
0.21964523196220398;0;739;739
0.09970162808895111;0;740;740
0.03523492440581322;0;741;741
0.08280688524246216;0;742;742
0.6106439828872681;0;743;743
0.1300039440393448;0;744;744
0.242384672164917;0;745;745
0.12300068140029907;0;746;746
0.06566249579191208;0;747;747
0.36562490463256836;0;748;748
0.3432345986366272;0;749;749
0.23299270868301392;0;750;750
0.19850298762321472;0;751;751
0.12592333555221558;0;752;752
